time_ms,channel,thingId,phase,lat_rules_db_ms
1758588278049,live,org.eclipse.ditto:lightswitch:demo,after_db,3.91
1758588278061,live,org.eclipse.ditto:lightswitch:demo,after_db,2.75
1758588278066,live,org.eclipse.ditto:lightswitch:demo,after_db,2.75
1758588278101,live,org.eclipse.ditto:lightswitch:demo,after_db,3.502
1758588278107,live,org.eclipse.ditto:lightswitch:demo,after_db,3.502
1758588278115,live,org.eclipse.ditto:lightswitch:demo,after_db,3.787
1758588278124,live,org.eclipse.ditto:lightswitch:demo,after_db,3.787
1758588278173,live,org.eclipse.ditto:lightswitch:demo,after_db,3.262
1758588278181,live,org.eclipse.ditto:lightswitch:demo,after_db,3.262
1758588278190,live,org.eclipse.ditto:lightswitch:demo,after_db,3.415
1758588278199,live,org.eclipse.ditto:lightswitch:demo,after_db,3.415
1758588278214,live,org.eclipse.ditto:lightswitch:demo,after_db,3.826
1758588278222,live,org.eclipse.ditto:lightswitch:demo,after_db,3.826
1758588278270,live,org.eclipse.ditto:lightswitch:demo,after_db,3.335
1758588278278,live,org.eclipse.ditto:lightswitch:demo,after_db,3.335
1758588278311,live,org.eclipse.ditto:lightswitch:demo,after_db,3.916
1758588278318,live,org.eclipse.ditto:lightswitch:demo,after_db,3.916
1758588278367,live,org.eclipse.ditto:lightswitch:demo,after_db,3.193
1758588278373,live,org.eclipse.ditto:lightswitch:demo,after_db,3.193
1758588278383,live,org.eclipse.ditto:lightswitch:demo,after_db,3.959
1758588278389,live,org.eclipse.ditto:lightswitch:demo,after_db,3.959
1758588278447,live,org.eclipse.ditto:lightswitch:demo,after_db,3.515
1758588278455,live,org.eclipse.ditto:lightswitch:demo,after_db,3.515
1758588278484,live,org.eclipse.ditto:lightswitch:demo,after_db,3.912
1758588278491,live,org.eclipse.ditto:lightswitch:demo,after_db,3.912
1758588278504,live,org.eclipse.ditto:lightswitch:demo,after_db,3.027
1758588278511,live,org.eclipse.ditto:lightswitch:demo,after_db,3.027
1758588278530,live,org.eclipse.ditto:lightswitch:demo,after_db,3.953
1758588278537,live,org.eclipse.ditto:lightswitch:demo,after_db,3.953
1758588278666,live,org.eclipse.ditto:lightswitch:demo,after_db,3.452
1758588278673,live,org.eclipse.ditto:lightswitch:demo,after_db,3.452
1758588278682,live,org.eclipse.ditto:lightswitch:demo,after_db,3.587
1758588278690,live,org.eclipse.ditto:lightswitch:demo,after_db,3.587
1758588278697,live,org.eclipse.ditto:lightswitch:demo,after_db,2.98
1758588278708,live,org.eclipse.ditto:lightswitch:demo,after_db,2.98
1758588278741,live,org.eclipse.ditto:lightswitch:demo,after_db,3.918
1758588278749,live,org.eclipse.ditto:lightswitch:demo,after_db,3.918
1758588278758,live,org.eclipse.ditto:lightswitch:demo,after_db,3.53
1758588278767,live,org.eclipse.ditto:lightswitch:demo,after_db,3.53
1758588278848,live,org.eclipse.ditto:lightswitch:demo,after_db,3.969
1758588278855,live,org.eclipse.ditto:lightswitch:demo,after_db,3.969
1758588278906,live,org.eclipse.ditto:lightswitch:demo,after_db,2.834
1758588278914,live,org.eclipse.ditto:lightswitch:demo,after_db,2.834
1758588278922,live,org.eclipse.ditto:lightswitch:demo,after_db,2.829
1758588278932,live,org.eclipse.ditto:lightswitch:demo,after_db,2.829
1758588279047,live,org.eclipse.ditto:lightswitch:demo,after_db,3.944
1758588279055,live,org.eclipse.ditto:lightswitch:demo,after_db,3.944
1758588279063,live,org.eclipse.ditto:lightswitch:demo,after_db,2.622
1758588279074,live,org.eclipse.ditto:lightswitch:demo,after_db,2.622
1758588279087,live,org.eclipse.ditto:lightswitch:demo,after_db,3.275
1758588279096,live,org.eclipse.ditto:lightswitch:demo,after_db,3.275
1758588279164,live,org.eclipse.ditto:lightswitch:demo,after_db,3.412
1758588279173,live,org.eclipse.ditto:lightswitch:demo,after_db,3.412
1758588279192,live,org.eclipse.ditto:lightswitch:demo,after_db,3.761
1758588279198,live,org.eclipse.ditto:lightswitch:demo,after_db,3.761
1758588279205,live,org.eclipse.ditto:lightswitch:demo,after_db,2.997
1758588279213,live,org.eclipse.ditto:lightswitch:demo,after_db,2.997
1758588279337,live,org.eclipse.ditto:lightswitch:demo,after_db,3.795
1758588279345,live,org.eclipse.ditto:lightswitch:demo,after_db,3.795
1758588279353,live,org.eclipse.ditto:lightswitch:demo,after_db,3.414
1758588279359,live,org.eclipse.ditto:lightswitch:demo,after_db,3.414
1758588279365,live,org.eclipse.ditto:lightswitch:demo,after_db,3.719
1758588279373,live,org.eclipse.ditto:lightswitch:demo,after_db,3.719
1758588279473,live,org.eclipse.ditto:lightswitch:demo,after_db,2.988
1758588279481,live,org.eclipse.ditto:lightswitch:demo,after_db,2.988
1758588279492,live,org.eclipse.ditto:lightswitch:demo,after_db,2.628
1758588279498,live,org.eclipse.ditto:lightswitch:demo,after_db,2.628
1758588279531,live,org.eclipse.ditto:lightswitch:demo,after_db,2.948
1758588279538,live,org.eclipse.ditto:lightswitch:demo,after_db,2.948
1758588279631,live,org.eclipse.ditto:lightswitch:demo,after_db,3.019
1758588279639,live,org.eclipse.ditto:lightswitch:demo,after_db,3.019
1758588279665,live,org.eclipse.ditto:lightswitch:demo,after_db,2.722
1758588279672,live,org.eclipse.ditto:lightswitch:demo,after_db,2.722
1758588279698,live,org.eclipse.ditto:lightswitch:demo,after_db,3.201
1758588279704,live,org.eclipse.ditto:lightswitch:demo,after_db,3.201
1758588279748,live,org.eclipse.ditto:lightswitch:demo,after_db,2.845
1758588279755,live,org.eclipse.ditto:lightswitch:demo,after_db,2.845
1758588279805,live,org.eclipse.ditto:lightswitch:demo,after_db,3.493
1758588279813,live,org.eclipse.ditto:lightswitch:demo,after_db,3.493
1758588279871,live,org.eclipse.ditto:lightswitch:demo,after_db,3.92
1758588279879,live,org.eclipse.ditto:lightswitch:demo,after_db,3.92
1758588279889,live,org.eclipse.ditto:lightswitch:demo,after_db,3.756
1758588279895,live,org.eclipse.ditto:lightswitch:demo,after_db,3.756
1758588279902,live,org.eclipse.ditto:lightswitch:demo,after_db,2.906
1758588279908,live,org.eclipse.ditto:lightswitch:demo,after_db,2.906
1758588279954,live,org.eclipse.ditto:lightswitch:demo,after_db,3.993
1758588279960,live,org.eclipse.ditto:lightswitch:demo,after_db,3.993
1758588279969,live,org.eclipse.ditto:lightswitch:demo,after_db,3.427
1758588279977,live,org.eclipse.ditto:lightswitch:demo,after_db,3.427
1758588280010,live,org.eclipse.ditto:lightswitch:demo,after_db,3.026
1758588280018,live,org.eclipse.ditto:lightswitch:demo,after_db,3.026
1758588280064,live,org.eclipse.ditto:lightswitch:demo,after_db,3.277
1758588280072,live,org.eclipse.ditto:lightswitch:demo,after_db,3.277
1758588280099,live,org.eclipse.ditto:lightswitch:demo,after_db,2.867
1758588280107,live,org.eclipse.ditto:lightswitch:demo,after_db,2.867
1758588280144,live,org.eclipse.ditto:lightswitch:demo,after_db,3.71
1758588280152,live,org.eclipse.ditto:lightswitch:demo,after_db,3.71
1758588280167,live,org.eclipse.ditto:lightswitch:demo,after_db,3.4
1758588280175,live,org.eclipse.ditto:lightswitch:demo,after_db,3.4
1758588280191,live,org.eclipse.ditto:lightswitch:demo,after_db,3.531
1758588280199,live,org.eclipse.ditto:lightswitch:demo,after_db,3.531
1758588280267,live,org.eclipse.ditto:lightswitch:demo,after_db,3.601
1758588280276,live,org.eclipse.ditto:lightswitch:demo,after_db,3.601
1758588280285,live,org.eclipse.ditto:lightswitch:demo,after_db,2.618
1758588280292,live,org.eclipse.ditto:lightswitch:demo,after_db,2.618
1758588280331,live,org.eclipse.ditto:lightswitch:demo,after_db,2.65
1758588280337,live,org.eclipse.ditto:lightswitch:demo,after_db,2.65
1758588280348,live,org.eclipse.ditto:lightswitch:demo,after_db,3.58
1758588280355,live,org.eclipse.ditto:lightswitch:demo,after_db,3.58
1758588280363,live,org.eclipse.ditto:lightswitch:demo,after_db,3.289
1758588280371,live,org.eclipse.ditto:lightswitch:demo,after_db,3.289
1758588280473,live,org.eclipse.ditto:lightswitch:demo,after_db,2.849
1758588280482,live,org.eclipse.ditto:lightswitch:demo,after_db,2.849
1758588280493,live,org.eclipse.ditto:lightswitch:demo,after_db,3.697
1758588280500,live,org.eclipse.ditto:lightswitch:demo,after_db,3.697
1758588280523,live,org.eclipse.ditto:lightswitch:demo,after_db,3.633
1758588280529,live,org.eclipse.ditto:lightswitch:demo,after_db,3.633
1758588280574,live,org.eclipse.ditto:lightswitch:demo,after_db,3.88
1758588280581,live,org.eclipse.ditto:lightswitch:demo,after_db,3.88
1758588280600,live,org.eclipse.ditto:lightswitch:demo,after_db,3.146
1758588280607,live,org.eclipse.ditto:lightswitch:demo,after_db,3.146
1758588280637,live,org.eclipse.ditto:lightswitch:demo,after_db,2.502
1758588280644,live,org.eclipse.ditto:lightswitch:demo,after_db,2.502
1758588280655,live,org.eclipse.ditto:lightswitch:demo,after_db,3.725
1758588280662,live,org.eclipse.ditto:lightswitch:demo,after_db,3.725
1758588280773,live,org.eclipse.ditto:lightswitch:demo,after_db,3.081
1758588280781,live,org.eclipse.ditto:lightswitch:demo,after_db,3.081
1758588280790,live,org.eclipse.ditto:lightswitch:demo,after_db,3.06
1758588280801,live,org.eclipse.ditto:lightswitch:demo,after_db,3.06
1758588280810,live,org.eclipse.ditto:lightswitch:demo,after_db,3.535
1758588280818,live,org.eclipse.ditto:lightswitch:demo,after_db,3.535
1758588280922,live,org.eclipse.ditto:lightswitch:demo,after_db,2.634
1758588280929,live,org.eclipse.ditto:lightswitch:demo,after_db,2.634
1758588280937,live,org.eclipse.ditto:lightswitch:demo,after_db,3.024
1758588280946,live,org.eclipse.ditto:lightswitch:demo,after_db,3.024
1758588280954,live,org.eclipse.ditto:lightswitch:demo,after_db,3.119
1758588280961,live,org.eclipse.ditto:lightswitch:demo,after_db,3.119
1758588280998,live,org.eclipse.ditto:lightswitch:demo,after_db,3.169
1758588281004,live,org.eclipse.ditto:lightswitch:demo,after_db,3.169
1758588281056,live,org.eclipse.ditto:lightswitch:demo,after_db,3.114
1758588281064,live,org.eclipse.ditto:lightswitch:demo,after_db,3.114
1758588281114,live,org.eclipse.ditto:lightswitch:demo,after_db,3.6
1758588281121,live,org.eclipse.ditto:lightswitch:demo,after_db,3.6
1758588281133,live,org.eclipse.ditto:lightswitch:demo,after_db,3.115
1758588281141,live,org.eclipse.ditto:lightswitch:demo,after_db,3.115
1758588281161,live,org.eclipse.ditto:lightswitch:demo,after_db,3.904
1758588281169,live,org.eclipse.ditto:lightswitch:demo,after_db,3.904
1758588281233,live,org.eclipse.ditto:lightswitch:demo,after_db,3.961
1758588281239,live,org.eclipse.ditto:lightswitch:demo,after_db,3.961
1758588281305,live,org.eclipse.ditto:lightswitch:demo,after_db,3.409
1758588281312,live,org.eclipse.ditto:lightswitch:demo,after_db,3.409
1758588281325,live,org.eclipse.ditto:lightswitch:demo,after_db,3.218
1758588281337,live,org.eclipse.ditto:lightswitch:demo,after_db,3.218
1758588281344,live,org.eclipse.ditto:lightswitch:demo,after_db,3.522
1758588281351,live,org.eclipse.ditto:lightswitch:demo,after_db,3.522
1758588281460,live,org.eclipse.ditto:lightswitch:demo,after_db,3.536
1758588281468,live,org.eclipse.ditto:lightswitch:demo,after_db,3.536
1758588281483,live,org.eclipse.ditto:lightswitch:demo,after_db,3.94
1758588281490,live,org.eclipse.ditto:lightswitch:demo,after_db,3.94
1758588281508,live,org.eclipse.ditto:lightswitch:demo,after_db,3.704
1758588281514,live,org.eclipse.ditto:lightswitch:demo,after_db,3.704
1758588281562,live,org.eclipse.ditto:lightswitch:demo,after_db,2.783
1758588281571,live,org.eclipse.ditto:lightswitch:demo,after_db,2.783
1758588281632,live,org.eclipse.ditto:lightswitch:demo,after_db,2.564
1758588281640,live,org.eclipse.ditto:lightswitch:demo,after_db,2.564
1758588281656,live,org.eclipse.ditto:lightswitch:demo,after_db,3.511
1758588281662,live,org.eclipse.ditto:lightswitch:demo,after_db,3.511
1758588281673,live,org.eclipse.ditto:lightswitch:demo,after_db,3.993
1758588281679,live,org.eclipse.ditto:lightswitch:demo,after_db,3.993
1758588281722,live,org.eclipse.ditto:lightswitch:demo,after_db,3.27
1758588281729,live,org.eclipse.ditto:lightswitch:demo,after_db,3.27
1758588281740,live,org.eclipse.ditto:lightswitch:demo,after_db,3.263
1758588281747,live,org.eclipse.ditto:lightswitch:demo,after_db,3.263
1758588281780,live,org.eclipse.ditto:lightswitch:demo,after_db,3.174
1758588281787,live,org.eclipse.ditto:lightswitch:demo,after_db,3.174
1758588281818,live,org.eclipse.ditto:lightswitch:demo,after_db,3.121
1758588281826,live,org.eclipse.ditto:lightswitch:demo,after_db,3.121
1758588281847,live,org.eclipse.ditto:lightswitch:demo,after_db,2.641
1758588281855,live,org.eclipse.ditto:lightswitch:demo,after_db,2.641
1758588281884,live,org.eclipse.ditto:lightswitch:demo,after_db,3.374
1758588281892,live,org.eclipse.ditto:lightswitch:demo,after_db,3.374
1758588281903,live,org.eclipse.ditto:lightswitch:demo,after_db,3.99
1758588281913,live,org.eclipse.ditto:lightswitch:demo,after_db,3.99
1758588281951,live,org.eclipse.ditto:lightswitch:demo,after_db,2.961
1758588281960,live,org.eclipse.ditto:lightswitch:demo,after_db,2.961
1758588281968,live,org.eclipse.ditto:lightswitch:demo,after_db,3.337
1758588281975,live,org.eclipse.ditto:lightswitch:demo,after_db,3.337
1758588282021,live,org.eclipse.ditto:lightswitch:demo,after_db,3.013
1758588282029,live,org.eclipse.ditto:lightswitch:demo,after_db,3.013
1758588282133,live,org.eclipse.ditto:lightswitch:demo,after_db,3.444
1758588282141,live,org.eclipse.ditto:lightswitch:demo,after_db,3.444
1758588282149,live,org.eclipse.ditto:lightswitch:demo,after_db,3.399
1758588282155,live,org.eclipse.ditto:lightswitch:demo,after_db,3.399
1758588282164,live,org.eclipse.ditto:lightswitch:demo,after_db,3.585
1758588282173,live,org.eclipse.ditto:lightswitch:demo,after_db,3.585
1758588282210,live,org.eclipse.ditto:lightswitch:demo,after_db,3.535
1758588282218,live,org.eclipse.ditto:lightswitch:demo,after_db,3.535
1758588282263,live,org.eclipse.ditto:lightswitch:demo,after_db,3.683
1758588282270,live,org.eclipse.ditto:lightswitch:demo,after_db,3.683
1758588282284,live,org.eclipse.ditto:lightswitch:demo,after_db,3.522
1758588282291,live,org.eclipse.ditto:lightswitch:demo,after_db,3.522
1758588282299,live,org.eclipse.ditto:lightswitch:demo,after_db,3.66
1758588282306,live,org.eclipse.ditto:lightswitch:demo,after_db,3.66
1758588282387,live,org.eclipse.ditto:lightswitch:demo,after_db,3.182
1758588282394,live,org.eclipse.ditto:lightswitch:demo,after_db,3.182
1758588282404,live,org.eclipse.ditto:lightswitch:demo,after_db,3.582
1758588282412,live,org.eclipse.ditto:lightswitch:demo,after_db,3.582
1758588282452,live,org.eclipse.ditto:lightswitch:demo,after_db,2.982
1758588282460,live,org.eclipse.ditto:lightswitch:demo,after_db,2.982
1758588282491,live,org.eclipse.ditto:lightswitch:demo,after_db,2.935
1758588282498,live,org.eclipse.ditto:lightswitch:demo,after_db,2.935
1758588282509,live,org.eclipse.ditto:lightswitch:demo,after_db,3.926
1758588282516,live,org.eclipse.ditto:lightswitch:demo,after_db,3.926
1758588282575,live,org.eclipse.ditto:lightswitch:demo,after_db,2.797
1758588282582,live,org.eclipse.ditto:lightswitch:demo,after_db,2.797
1758588282591,live,org.eclipse.ditto:lightswitch:demo,after_db,2.582
1758588282603,live,org.eclipse.ditto:lightswitch:demo,after_db,2.582
1758588282610,live,org.eclipse.ditto:lightswitch:demo,after_db,2.821
1758588282616,live,org.eclipse.ditto:lightswitch:demo,after_db,2.821
1758588282683,live,org.eclipse.ditto:lightswitch:demo,after_db,3.347
1758588282689,live,org.eclipse.ditto:lightswitch:demo,after_db,3.347
1758588282707,live,org.eclipse.ditto:lightswitch:demo,after_db,3.849
1758588282712,live,org.eclipse.ditto:lightswitch:demo,after_db,3.849
1758588282764,live,org.eclipse.ditto:lightswitch:demo,after_db,3.683
1758588282770,live,org.eclipse.ditto:lightswitch:demo,after_db,3.683
1758588282780,live,org.eclipse.ditto:lightswitch:demo,after_db,3.475
1758588282788,live,org.eclipse.ditto:lightswitch:demo,after_db,3.475
1758588282796,live,org.eclipse.ditto:lightswitch:demo,after_db,3.92
1758588282801,live,org.eclipse.ditto:lightswitch:demo,after_db,3.92
1758588282838,live,org.eclipse.ditto:lightswitch:demo,after_db,2.646
1758588282844,live,org.eclipse.ditto:lightswitch:demo,after_db,2.646
1758588282856,live,org.eclipse.ditto:lightswitch:demo,after_db,3.97
1758588282863,live,org.eclipse.ditto:lightswitch:demo,after_db,3.97
1758588282919,live,org.eclipse.ditto:lightswitch:demo,after_db,3.539
1758588282926,live,org.eclipse.ditto:lightswitch:demo,after_db,3.539
1758588282951,live,org.eclipse.ditto:lightswitch:demo,after_db,2.645
1758588282958,live,org.eclipse.ditto:lightswitch:demo,after_db,2.645
1758588283031,live,org.eclipse.ditto:lightswitch:demo,after_db,2.672
1758588283038,live,org.eclipse.ditto:lightswitch:demo,after_db,2.672
1758588283045,live,org.eclipse.ditto:lightswitch:demo,after_db,3.994
1758588283055,live,org.eclipse.ditto:lightswitch:demo,after_db,3.994
1758588283103,live,org.eclipse.ditto:lightswitch:demo,after_db,3.728
1758588283111,live,org.eclipse.ditto:lightswitch:demo,after_db,3.728
1758588283119,live,org.eclipse.ditto:lightswitch:demo,after_db,3.194
1758588283125,live,org.eclipse.ditto:lightswitch:demo,after_db,3.194
1758588283132,live,org.eclipse.ditto:lightswitch:demo,after_db,2.585
1758588283140,live,org.eclipse.ditto:lightswitch:demo,after_db,2.585
1758588283196,live,org.eclipse.ditto:lightswitch:demo,after_db,2.841
1758588283204,live,org.eclipse.ditto:lightswitch:demo,after_db,2.841
1758588283214,live,org.eclipse.ditto:lightswitch:demo,after_db,3.422
1758588283220,live,org.eclipse.ditto:lightswitch:demo,after_db,3.422
1758588283229,live,org.eclipse.ditto:lightswitch:demo,after_db,3.204
1758588283236,live,org.eclipse.ditto:lightswitch:demo,after_db,3.204
1758588283266,live,org.eclipse.ditto:lightswitch:demo,after_db,2.656
1758588283273,live,org.eclipse.ditto:lightswitch:demo,after_db,2.656
1758588283284,live,org.eclipse.ditto:lightswitch:demo,after_db,3.746
1758588283292,live,org.eclipse.ditto:lightswitch:demo,after_db,3.746
1758588283300,live,org.eclipse.ditto:lightswitch:demo,after_db,3.793
1758588283306,live,org.eclipse.ditto:lightswitch:demo,after_db,3.793
1758588283340,live,org.eclipse.ditto:lightswitch:demo,after_db,3.583
1758588283347,live,org.eclipse.ditto:lightswitch:demo,after_db,3.583
1758588283430,live,org.eclipse.ditto:lightswitch:demo,after_db,2.5
1758588283438,live,org.eclipse.ditto:lightswitch:demo,after_db,2.5
1758588283448,live,org.eclipse.ditto:lightswitch:demo,after_db,3.437
1758588283454,live,org.eclipse.ditto:lightswitch:demo,after_db,3.437
1758588283539,live,org.eclipse.ditto:lightswitch:demo,after_db,3.743
1758588283546,live,org.eclipse.ditto:lightswitch:demo,after_db,3.743
1758588283555,live,org.eclipse.ditto:lightswitch:demo,after_db,3.863
1758588283562,live,org.eclipse.ditto:lightswitch:demo,after_db,3.863
1758588283601,live,org.eclipse.ditto:lightswitch:demo,after_db,2.988
1758588283609,live,org.eclipse.ditto:lightswitch:demo,after_db,2.988
1758588283619,live,org.eclipse.ditto:lightswitch:demo,after_db,3.377
1758588283627,live,org.eclipse.ditto:lightswitch:demo,after_db,3.377
1758588283673,live,org.eclipse.ditto:lightswitch:demo,after_db,2.549
1758588283680,live,org.eclipse.ditto:lightswitch:demo,after_db,2.549
1758588283756,live,org.eclipse.ditto:lightswitch:demo,after_db,2.902
1758588283763,live,org.eclipse.ditto:lightswitch:demo,after_db,2.902
1758588283771,live,org.eclipse.ditto:lightswitch:demo,after_db,3.712
1758588283777,live,org.eclipse.ditto:lightswitch:demo,after_db,3.712
1758588283840,live,org.eclipse.ditto:lightswitch:demo,after_db,2.943
1758588283846,live,org.eclipse.ditto:lightswitch:demo,after_db,2.943
1758588283906,live,org.eclipse.ditto:lightswitch:demo,after_db,3.917
1758588283912,live,org.eclipse.ditto:lightswitch:demo,after_db,3.917
1758588283927,live,org.eclipse.ditto:lightswitch:demo,after_db,3.579
1758588283933,live,org.eclipse.ditto:lightswitch:demo,after_db,3.579
1758588283959,live,org.eclipse.ditto:lightswitch:demo,after_db,3.807
1758588283964,live,org.eclipse.ditto:lightswitch:demo,after_db,3.807
1758588284024,live,org.eclipse.ditto:lightswitch:demo,after_db,3.278
1758588284030,live,org.eclipse.ditto:lightswitch:demo,after_db,3.278
1758588284100,live,org.eclipse.ditto:lightswitch:demo,after_db,3.095
1758588284106,live,org.eclipse.ditto:lightswitch:demo,after_db,3.095
1758588284115,live,org.eclipse.ditto:lightswitch:demo,after_db,2.503
1758588284123,live,org.eclipse.ditto:lightswitch:demo,after_db,2.503
1758588284183,live,org.eclipse.ditto:lightswitch:demo,after_db,3.5
1758588284189,live,org.eclipse.ditto:lightswitch:demo,after_db,3.5
1758588284218,live,org.eclipse.ditto:lightswitch:demo,after_db,3.74
1758588284225,live,org.eclipse.ditto:lightswitch:demo,after_db,3.74
1758588284252,live,org.eclipse.ditto:lightswitch:demo,after_db,2.789
1758588284257,live,org.eclipse.ditto:lightswitch:demo,after_db,2.789
1758588284291,live,org.eclipse.ditto:lightswitch:demo,after_db,3.92
1758588284297,live,org.eclipse.ditto:lightswitch:demo,after_db,3.92
1758588284307,live,org.eclipse.ditto:lightswitch:demo,after_db,3.303
1758588284313,live,org.eclipse.ditto:lightswitch:demo,after_db,3.303
1758588284362,live,org.eclipse.ditto:lightswitch:demo,after_db,3.942
1758588284368,live,org.eclipse.ditto:lightswitch:demo,after_db,3.942
1758588284402,live,org.eclipse.ditto:lightswitch:demo,after_db,3.967
1758588284408,live,org.eclipse.ditto:lightswitch:demo,after_db,3.967
1758588284436,live,org.eclipse.ditto:lightswitch:demo,after_db,2.961
1758588284442,live,org.eclipse.ditto:lightswitch:demo,after_db,2.961
1758588284454,live,org.eclipse.ditto:lightswitch:demo,after_db,2.931
1758588284460,live,org.eclipse.ditto:lightswitch:demo,after_db,2.931
1758588284533,live,org.eclipse.ditto:lightswitch:demo,after_db,3.676
1758588284539,live,org.eclipse.ditto:lightswitch:demo,after_db,3.676
1758588284576,live,org.eclipse.ditto:lightswitch:demo,after_db,2.62
1758588284582,live,org.eclipse.ditto:lightswitch:demo,after_db,2.62
1758588284636,live,org.eclipse.ditto:lightswitch:demo,after_db,2.903
1758588284642,live,org.eclipse.ditto:lightswitch:demo,after_db,2.903
1758588284689,live,org.eclipse.ditto:lightswitch:demo,after_db,3.758
1758588284695,live,org.eclipse.ditto:lightswitch:demo,after_db,3.758
1758588284703,live,org.eclipse.ditto:lightswitch:demo,after_db,3.843
1758588284711,live,org.eclipse.ditto:lightswitch:demo,after_db,3.843
1758588284717,live,org.eclipse.ditto:lightswitch:demo,after_db,3.889
1758588284725,live,org.eclipse.ditto:lightswitch:demo,after_db,3.889
1758588284789,live,org.eclipse.ditto:lightswitch:demo,after_db,3.525
1758588284795,live,org.eclipse.ditto:lightswitch:demo,after_db,3.525
1758588284803,live,org.eclipse.ditto:lightswitch:demo,after_db,3.312
1758588284811,live,org.eclipse.ditto:lightswitch:demo,after_db,3.312
1758588284847,live,org.eclipse.ditto:lightswitch:demo,after_db,2.661
1758588284853,live,org.eclipse.ditto:lightswitch:demo,after_db,2.661
1758588284870,live,org.eclipse.ditto:lightswitch:demo,after_db,3.399
1758588284876,live,org.eclipse.ditto:lightswitch:demo,after_db,3.399
1758588284941,live,org.eclipse.ditto:lightswitch:demo,after_db,3.266
1758588284948,live,org.eclipse.ditto:lightswitch:demo,after_db,3.266
1758588284976,live,org.eclipse.ditto:lightswitch:demo,after_db,3.648
1758588284982,live,org.eclipse.ditto:lightswitch:demo,after_db,3.648
1758588284991,live,org.eclipse.ditto:lightswitch:demo,after_db,3.709
1758588285001,live,org.eclipse.ditto:lightswitch:demo,after_db,3.709
1758588285055,live,org.eclipse.ditto:lightswitch:demo,after_db,3.547
1758588285061,live,org.eclipse.ditto:lightswitch:demo,after_db,3.547
1758588285070,live,org.eclipse.ditto:lightswitch:demo,after_db,2.564
1758588285078,live,org.eclipse.ditto:lightswitch:demo,after_db,2.564
1758588285100,live,org.eclipse.ditto:lightswitch:demo,after_db,3.62
1758588285107,live,org.eclipse.ditto:lightswitch:demo,after_db,3.62
1758588285161,live,org.eclipse.ditto:lightswitch:demo,after_db,3.197
1758588285168,live,org.eclipse.ditto:lightswitch:demo,after_db,3.197
1758588285176,live,org.eclipse.ditto:lightswitch:demo,after_db,2.527
1758588285182,live,org.eclipse.ditto:lightswitch:demo,after_db,2.527
1758588285286,live,org.eclipse.ditto:lightswitch:demo,after_db,3.053
1758588285293,live,org.eclipse.ditto:lightswitch:demo,after_db,3.053
1758588285301,live,org.eclipse.ditto:lightswitch:demo,after_db,3.498
1758588285309,live,org.eclipse.ditto:lightswitch:demo,after_db,3.498
1758588285317,live,org.eclipse.ditto:lightswitch:demo,after_db,3.974
1758588285323,live,org.eclipse.ditto:lightswitch:demo,after_db,3.974
1758588285377,live,org.eclipse.ditto:lightswitch:demo,after_db,3.431
1758588285383,live,org.eclipse.ditto:lightswitch:demo,after_db,3.431
1758588285468,live,org.eclipse.ditto:lightswitch:demo,after_db,2.561
1758588285474,live,org.eclipse.ditto:lightswitch:demo,after_db,2.561
1758588285482,live,org.eclipse.ditto:lightswitch:demo,after_db,3.897
1758588285488,live,org.eclipse.ditto:lightswitch:demo,after_db,3.897
1758588285496,live,org.eclipse.ditto:lightswitch:demo,after_db,3.577
1758588285504,live,org.eclipse.ditto:lightswitch:demo,after_db,3.577
1758588285552,live,org.eclipse.ditto:lightswitch:demo,after_db,3.338
1758588285559,live,org.eclipse.ditto:lightswitch:demo,after_db,3.338
1758588285567,live,org.eclipse.ditto:lightswitch:demo,after_db,3.985
1758588285575,live,org.eclipse.ditto:lightswitch:demo,after_db,3.985
1758588285626,live,org.eclipse.ditto:lightswitch:demo,after_db,2.549
1758588285632,live,org.eclipse.ditto:lightswitch:demo,after_db,2.549
1758588285725,live,org.eclipse.ditto:lightswitch:demo,after_db,3.831
1758588285732,live,org.eclipse.ditto:lightswitch:demo,after_db,3.831
1758588285740,live,org.eclipse.ditto:lightswitch:demo,after_db,2.6
1758588285748,live,org.eclipse.ditto:lightswitch:demo,after_db,2.6
1758588285757,live,org.eclipse.ditto:lightswitch:demo,after_db,2.98
1758588285764,live,org.eclipse.ditto:lightswitch:demo,after_db,2.98
1758588285837,live,org.eclipse.ditto:lightswitch:demo,after_db,3.053
1758588285843,live,org.eclipse.ditto:lightswitch:demo,after_db,3.053
1758588285892,live,org.eclipse.ditto:lightswitch:demo,after_db,3.549
1758588285898,live,org.eclipse.ditto:lightswitch:demo,after_db,3.549
1758588285916,live,org.eclipse.ditto:lightswitch:demo,after_db,3.93
1758588285922,live,org.eclipse.ditto:lightswitch:demo,after_db,3.93
1758588286001,live,org.eclipse.ditto:lightswitch:demo,after_db,3.051
1758588286007,live,org.eclipse.ditto:lightswitch:demo,after_db,3.051
1758588286029,live,org.eclipse.ditto:lightswitch:demo,after_db,3.584
1758588286035,live,org.eclipse.ditto:lightswitch:demo,after_db,3.584
1758588286066,live,org.eclipse.ditto:lightswitch:demo,after_db,3.106
1758588286071,live,org.eclipse.ditto:lightswitch:demo,after_db,3.106
1758588286106,live,org.eclipse.ditto:lightswitch:demo,after_db,3.587
1758588286113,live,org.eclipse.ditto:lightswitch:demo,after_db,3.587
1758588286133,live,org.eclipse.ditto:lightswitch:demo,after_db,3.902
